Band,Song,Guitarist,Technique,Difficulty,Score,POPULARITY,RELEASE_DATE,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Singer,Bassist,Drummer,Pianist,Energy_Mean_Drums_N,Energy_Mean_Piano_N,Energy_Mean_Bass_N,Energy_std_Drums_N,Energy_std_Piano_N,Energy_std_Bass_N,BPM_Mean_Drums_N,BPM_Mean_Piano_N,BPM_Mean_Bass_N,BPM_std_Drums_N,BPM_std_Piano_N,BPM_std_Bass_N,Drums_Energy_Level,Piano_Energy_Level,Bass_Energy_Level,Drums_BPM_Level,Piano_BPM_Level,Bass_BPM_Level,Combine_Energy_BPM_Drums,Combine_Energy_BPM_Piano,Combine_Energy_BPM_Bass,Difficulty_Level_Drums,Difficulty_Level_Piano,Difficulty_Level_Bass,Quantity_Relevance_Drums,Quantity_Relevance_Bass,Quantity_Relevance_Piano,Relevance_Drums,Relevance_Bass,Relevance_Piano,Instruments_Difficulty
From Ashes To New,Panic,['ChrisMusser'],['Distortion Guitar'],Intermediate,3/8,50,2020,0.529,0.961,-3.561,0.132,0.000318,0.0,0.319,0.292,98.067,200800,['MattBrandyberry'],"['LanceDowdle', 'BrandenKreider']",['MatMadiro'],[],0.4228457559165969,6.042475019953147e-07,0.1168051503816483,0.2722168024814053,2.5631877985582273e-08,0.0541260579640458,0.4923930953722942,0.5797253498960602,0.6427846389021955,0.2439531605771606,0.4488636970102073,0.1528073562235916,Medium,Low,Low,Medium,Medium,Medium,Medium-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.440005989507385,0.1215454218331408,6.287695130024086e-07,4.0,1.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Crystal Lake,Into the Great Beyond,['Clean Rhythm'],['Acoustic Guitar (steel)'],Intermediate,3/8,42,2020,0.143,0.956,-5.543,0.113,9.06e-06,0.319,0.446,0.572,77.797,334286,,,,,0.2304752013981485,4.400435766266892e-07,0.138109932591122,0.2772507750593813,1.6861906016106423e-08,0.0951048419267847,0.7177628618084311,0.3104081541290584,0.2880782855398122,0.4488944405555878,0.9465196486444524,0.2996849870947144,Low,Low,Low,High,Low,Low,Low-High,Low-Low,Low-Low,Advanced,Beginner,Beginner,0.2410828466507829,0.1444664566852741,4.602966282705954e-07,2.0,1.0,0.0,"['drums_Advanced', 'guitar_Intermediate', 'piano_Beginner', 'bass_Beginner']"
We Hunt Buffalo,Heavy Low,,['Overdriven Guitar 2'],Intermediate,3/8,38,2018,0.38,0.906,-3.922,0.0675,1.64e-05,0.0524,0.125,0.304,118.959,290965,,,,,0.605249983460379,2.189409251804483e-07,0.1156136299568865,0.3739809123808349,1.0520912683817124e-08,0.1807478347765188,0.3816132014370366,0.2709358836025496,0.4721837629398261,0.1776939542708459,0.5113304283405135,0.1328159565999689,Medium,Low,Low,Medium,Low,Medium,Medium-Medium,Low-Low,Low-Medium,Intermidiate,Beginner,Intermidiate,0.6680463393602416,0.1276088630870712,2.416566503095455e-07,7.0,1.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Beginner', 'bass_Intermidiate']"
Tbt,Time,['Lead'],['Distortion Guitar'],Intermediate,3/8,0,2022,0.726,0.275,-11.091,0.0619,0.0925,0.918,0.143,0.241,142.053,163966,,,,,0.7892802511439736,0.0129215398376356,0.4802552206224424,0.2266486675146617,0.0012285105853832,0.2522859957985502,0.7714837260128622,0.6209042613344368,0.8455299558210723,0.8500543387536069,0.6231085088211364,0.4386759574128047,High,Low,Medium,High,Medium,High,High-High,Low-Medium,Medium-High,Advanced,Intermidiate,Advanced,2.870110004159904,1.7463826204452453,0.0469874175914025,,,0.0,"['drums_Advanced', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Advanced']"
Gazette,ROLLIN',['URUHA Crunch'],['Overdriven Guitar'],Intermediate,3/8,32,2021,0.493,0.991,-2.939,0.159,1.63e-05,0.261,0.0709,0.448,149.861,208760,['Ruki'],['Reita'],['UkeYutaka'],[],0.5300912401697281,8.634482981457726e-06,0.2156645837158602,0.4368043316064189,4.48003004304066e-07,0.178305006177217,0.3718444989646893,0.4241614454059985,0.6351655223389627,0.5677205492812081,0.2701051958595319,0.1974199031451683,Medium,Low,Low,Medium,Medium,Medium,Medium-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.5349053886677377,0.2176231924478912,8.712899073115767e-06,5.0,2.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Destruction Of The Healer,Crocodile Tears,,['Distortion Guitar 1'],Intermediate,3/8,1,2022,0.364,0.935,-4.843,0.126,0.000149,0.795,0.462,0.0326,119.945,215500,,,,,0.3995448212449979,0.000404343205368,0.062854048088779,0.2798204469299516,6.28119096352304e-05,0.0488864749745862,0.4272680673881093,0.6931447831370021,0.5960221452987393,0.016923190864203,0.3195348793056596,0.1008361877049916,Medium,Low,Low,Medium,High,Medium,Medium-Medium,Low-High,Low-Medium,Intermidiate,Advanced,Intermidiate,0.4273206644331528,0.0672235808436139,0.000432452626062,4.0,1.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Advanced', 'bass_Intermidiate']"
Parkway Drive,Set To Destroy,['Jeff Ling'],['Acoustic Guitar (steel)'],Intermediate,4/8,34,2010,0.341,0.871,-4.861,0.0676,0.000217,5.83e-05,0.0836,0.346,148.159,94107,['WinstonMcCall'],[],[],[],0.5804225130036085,1.7036086575594066e-05,0.0582722559862136,0.5691120353407044,2.3768395698328648e-06,0.0351649221727565,0.5087246161923572,0.3564830158028541,0.2387908315643487,0.3398376093997296,0.2663737246353739,0.2477876973738361,Medium,Low,Low,Medium,Medium,Low,Medium-Medium,Low-Medium,Low-Low,Intermidiate,Intermidiate,Beginner,0.66638635247257,0.0669027049210259,1.9559226837651053e-05,7.0,1.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Beginner']"
We Came As Romans,wasted age,"['JoshuaMoore', 'LouCotton']","['Overdriven Guitar 2', 'Rhythm Guitar']",Intermediate,3/8,55,2017,0.412,0.943,-4.29,0.0686,3.68e-05,0.000199,0.196,0.748,169.948,226800,"['KylePavone(1990-2018)', 'DaveStephens']",['AndyGlass'],"['EricChoi', 'DavidPuckett']",[],0.437857265102641,1.6800038749646656e-06,0.1018926314479959,0.370328170575978,9.693134594312165e-08,0.1199363142277265,0.3773782836911822,0.4670451580925175,0.4266916384292532,0.4334583094881836,0.5373702589555758,0.1089045565501953,Medium,Low,Low,Medium,Medium,Medium,Medium-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.4643237169699269,0.1080515709946935,1.7815523594535162e-06,5.0,1.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Like Moths To Flames,The Anatomy Of Evil,['Intro'],['Distortion Guitar'],Intermediate,4/8,39,2020,0.521,0.963,-3.928,0.102,0.000303,0.000633,0.0664,0.282,120.072,180750,,,,,0.5368820101725378,2.908485467631693e-07,0.2038787850449451,0.5142667961902201,3.1185081116163296e-08,0.1120096675405979,0.4497968648723225,0.3154511660386324,0.3858803377299176,0.1413513314922449,0.356274618080482,0.2128614897135275,Medium,Low,Low,Medium,Low,Medium,Medium-Medium,Low-Low,Low-Medium,Intermidiate,Beginner,Intermidiate,0.5575098755685751,0.2117121340030583,3.020234130458664e-07,6.0,2.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Beginner', 'bass_Intermidiate']"
Bac,gbac,['Rhythm 2'],['Distortion Guitar'],Intermediate,3/8,0,2020,0.537,0.918,-4.238,0.146,0.189,0.0,0.189,0.88,110.481,218985,,,,,0.3143967771273817,6.674419357858407e-06,0.0641138568483344,0.2721290531155777,3.882880792046083e-07,0.0479616425867913,0.6013532089265343,0.4486978206067814,0.6375350265533244,0.3241076869994462,0.2071902580237286,0.3827474176686457,Low,Low,Low,Medium,Medium,Medium,Low-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.3424801493762328,0.0698408026670309,7.270609322285846e-06,3.0,1.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Beartooth,Burnout,['LEAD'],['Distortion Guitar'],Beginner,2/8,35,2016,0.417,0.993,-3.212,0.242,5.06e-05,0.00994,0.0731,0.18,199.967,184695,['CalebShomo'],['OshieBichar'],['BrandonMullins'],[],0.43709143460063,2.6253131497357e-05,0.1768370114379367,0.3855104288057358,1.066905076070287e-06,0.1433304832540523,0.3638455747657474,0.2703244617346945,0.3200680624872163,0.2755824065196128,0.2888251859752499,0.3394164592803264,Medium,Low,Low,Medium,Low,Low,Medium-Medium,Low-Low,Low-Low,Intermidiate,Beginner,Beginner,0.4401726431023464,0.1780835966142364,2.643819888958409e-05,4.0,2.0,0.0,"['drums_Intermidiate', 'guitar_Beginner', 'piano_Beginner', 'bass_Beginner']"
Shadow Of Intent,The Heretic Prevails,['Chris Wiseman'],['Distortion Guitar'],Intermediate,4/8,48,2017,0.433,0.997,-3.386,0.312,0.00383,0.597,0.436,0.0391,140.011,288054,,,,,0.3693116898827208,0.1369803455027498,0.2239386393289106,0.4390127750587487,0.0267701521131251,0.1049939819250765,0.5984134748909784,0.3305840478312751,0.5775251220240258,0.1823350048557054,0.4404489348380679,0.1709080354466708,Medium,Low,Low,Medium,Medium,Medium,Medium-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.3704229587589978,0.2246124767591882,0.1373925230719657,4.0,2.0,1.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Hands Down,Hardships,['Track 4'],['Distortion Guitar'],Intermediate,4/8,5,2019,0.466,0.986,-3.811,0.141,1.01e-05,0.146,0.0873,0.302,124.999,203267,,,,,0.5045200175953028,0.1009977947490298,0.151762379642733,0.479857923069345,0.0483917879632045,0.0729948816510012,0.5626742550014358,0.6066278314937111,0.533590362626255,0.3052004338829872,0.3818893157577613,0.0615606419450208,Medium,Low,Low,Medium,Medium,Medium,Medium-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.5116835878248508,0.1539172207329949,0.1024318405162574,5.0,2.0,1.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Eonia,Paths,['Right'],['Distortion Guitar'],Intermediate,3/8,0,2021,0.197,0.928,-5.517,0.0963,0.000476,0.939,0.37,0.0856,92.276,211270,,,,,0.3419124089849337,0.0659848983419066,0.233342033407273,0.2584427474927607,0.0097536541401945,0.1040174433409857,0.4104087020248743,0.5917232107233565,0.5349789455278706,0.1890603393834533,0.2986144505866241,0.0964002970308166,Medium,Low,Low,Medium,Medium,Medium,Medium-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.3684400958889372,0.2514461566888717,0.0711044163167096,4.0,3.0,1.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Eonia,Loss,,"['Distortion Guitar', 'Lead Guitar']",Intermediate,4/8,0,2021,0.454,0.924,-4.756,0.0926,9.47e-05,0.877,0.0939,0.217,135.046,256300,,,,,0.3017063349377072,1.4446148277141138e-06,0.3136776615028381,0.2523294720462153,7.96863699431287e-08,0.1951606289959917,0.6799712630568187,0.4739762845558641,0.6390423399721262,0.0,0.379010582219378,0.0824584807759566,Low,Low,Low,High,Medium,Medium,Low-High,Low-Medium,Low-Medium,Advanced,Intermidiate,Intermidiate,0.3265220075083412,0.3394779886394352,1.5634359607295602e-06,3.0,3.0,0.0,"['drums_Advanced', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Dezert,Sister,,['Distortion Guitar'],Intermediate,3/8,5,2012,0.401,0.987,-2.503,0.0848,4.71e-05,0.802,0.356,0.273,120.14,238013,,,,,0.3449016643466316,9.582123960032102e-05,0.1638612101214874,0.306203660260283,8.423632785331043e-06,0.1283845059790554,0.466983291515097,0.280007689274279,0.6565800432066337,0.1100249200895277,0.462038239324882,0.117437348192273,Medium,Low,Low,Medium,Low,Medium,Medium-Medium,Low-Low,Low-Medium,Intermidiate,Beginner,Intermidiate,0.3494444420938516,0.1660194631423378,9.708332279667783e-05,3.0,2.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Beginner', 'bass_Intermidiate']"
Eonia,Intro,['Clean'],['Distortion Guitar'],Intermediate,3/8,0,2021,0.259,0.674,-7.331,0.0359,0.0539,0.855,0.0512,0.0409,86.928,126140,,,,,0.3482248969293655,2.063861600389807e-05,0.4656862165131349,0.2975331813318601,1.1574003767704553e-06,0.1128250808090548,0.5879630011856538,0.5117599682388387,0.6157950873915229,0.286211954280326,0.5587032197633568,0.1481941378339236,Medium,Low,Medium,Medium,Medium,Medium,Medium-Medium,Low-Medium,Medium-Medium,Intermidiate,Intermidiate,Intermidiate,0.5166541497468331,0.6909291046188945,3.062109199391405e-05,5.0,7.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Eonia,In Memoriam,,['Distortion Guitar 4'],Intermediate,3/8,1,2021,0.172,0.936,-3.975,0.119,0.00198,0.00139,0.159,0.186,66.639,248220,,,,,0.2904313419518218,0.1391662704519407,0.1166167441070593,0.2569882250471723,0.0341864541928739,0.0380083676788003,0.4938745334704922,0.6015772951449321,0.6597516477084113,0.2484762296869258,0.509165630829761,0.2946977154406342,Low,Low,Low,Medium,Medium,Medium,Low-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.3102898952476729,0.124590538575918,0.148681912876005,3.0,1.0,1.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Eonia,Recollection,['Harmony/Lofi'],['Distortion Guitar'],Advanced,7/8,0,2021,0.276,0.99,-2.41,0.235,0.00107,9.71e-05,0.0771,0.155,179.883,223700,,,,,0.3364209028930749,1.0657279699215574e-06,1.0,0.3395976091383135,7.442333896134314e-08,0.1727645197912923,0.5292354074721396,0.6569411645570876,0.5395234719398861,0.3070440157808726,0.6979422480742848,0.1387090189121045,Medium,Low,High,Medium,Medium,Medium,Medium-Medium,Low-Medium,High-Medium,Intermidiate,Intermidiate,Intermidiate,0.3398190938313888,1.0101010101010102,1.076492898910664e-06,3.0,,0.0,"['drums_Intermidiate', 'guitar_Advanced', 'piano_Intermidiate', 'bass_Intermidiate']"
Justice For The Damned,"No Brother, No Friend",['Pitch Shift Gtr'],['Distortion Guitar'],Intermediate,3/8,33,2018,0.376,0.966,-3.848,0.0664,1.2e-05,0.00362,0.263,0.174,84.995,211808,,,,,0.5794783737171264,0.0998085329472404,0.5456174090242313,0.664404520857106,0.0060695491973211,0.2687116685348892,0.6135191878762333,0.6711041043072499,0.5285598640992379,0.4701357036973649,0.3793978809851259,0.1550836588061047,Medium,Low,Medium,Medium,High,Medium,Medium-Medium,Low-High,Medium-Medium,Intermidiate,Advanced,Intermidiate,0.599874092874872,0.5648213343936141,0.1033214626783027,6.0,6.0,1.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Advanced', 'bass_Intermidiate']"
Eonia,Departure,['Harmony'],['Distortion Guitar'],Intermediate,4/8,1,2021,0.427,0.998,-1.938,0.123,0.000162,0.0,0.36,0.161,105.073,162060,,,,,0.3735716591082275,0.0193274416240549,0.1831906294806205,0.3742687904836903,0.0041395269879453,0.0943944661389531,0.4562194891457827,0.6137680190772035,0.4801914089008615,0.2187501701917718,0.4118763323001761,0.1632938026539147,Medium,Low,Low,Medium,Medium,Medium,Medium-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.3743202997076428,0.1835577449705616,0.0193661739719989,4.0,2.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Powerwolf,Sermon of Swords,,"['Distortion Guitar', 'Rhythm Guitar']",Beginner,2/8,41,2021,0.444,0.95,-5.971,0.0589,0.000961,0.0,0.277,0.345,104.252,198520,,,,,0.2490840257541311,4.581712196207422e-06,0.0864771876887682,0.1705733373772302,6.969548468137972e-07,0.0784491411599563,0.4147900710102636,0.5608898068453085,0.5648947997587552,0.2945193170704577,0.6555882394810646,0.2288303894742411,Low,Low,Low,Medium,Medium,Medium,Low-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.262193711320138,0.0910286186197561,4.822854943376234e-06,3.0,1.0,0.0,"['drums_Intermidiate', 'guitar_Beginner', 'piano_Intermidiate', 'bass_Intermidiate']"
Paraphrase,Maladaptive,,['Distortion Guitar 2'],Intermediate,3/8,0,2019,0.54,0.807,-7.611,0.0577,0.000116,1.13e-06,0.133,0.703,149.946,264000,,,,,0.1081387779804252,6.073201972434994e-07,0.0640277976966954,0.0919532742359989,6.659095010524614e-08,0.0764092170982829,0.73754069549758,0.725629260364854,0.5949327438770563,0.2504967648104559,0.5203407363271849,0.1753969032340837,Low,Low,Low,High,High,Medium,Low-High,Low-High,Low-Medium,Advanced,Advanced,Intermidiate,0.1340009640401799,0.0793405175919397,7.525653001778183e-07,1.0,1.0,0.0,"['drums_Advanced', 'guitar_Intermediate', 'piano_Advanced', 'bass_Intermidiate']"
Destruction Of The Healer,Sacrifice,['Clean Left'],['Electric Guitar (clean)'],Intermediate,3/8,1,2022,0.206,0.969,-8.774,0.124,7.52e-05,0.934,0.177,0.0918,99.959,239500,,,,,0.491442586851142,4.081771666765319e-06,0.1288536586746904,0.331016531017965,1.8727539107135776e-07,0.0501371948154209,0.4185137962474737,0.2786281754270341,0.2981556287224138,0.1962061355296421,0.6668107291128403,0.0308846101878752,Medium,Low,Low,Medium,Low,Low,Medium-Medium,Low-Low,Low-Low,Intermidiate,Beginner,Beginner,0.5071646923128401,0.1329759119449849,4.212354661264519e-06,5.0,1.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Beginner', 'bass_Beginner']"
Skillet,Dominion,"['KoreyCooper', 'SethMorrison', 'BenKasica']","['Distortion Guitar', 'Lead Guitar']",Intermediate,3/8,51,2022,0.407,0.99,-3.969,0.171,0.0306,0.0,0.0708,0.186,164.977,231492,['JohnCooper'],"['JenLedger', 'LoriPeters']",[],[],0.2053893751474705,2.002353626046667e-05,0.0338806529361969,0.2136485344715668,9.321202164871172e-07,0.023026942702713,0.055047878797533,0.5653713470374945,0.6279673672771074,0.0800192501753545,0.570263134968245,0.2683643032354436,Low,Low,Low,Low,Medium,Medium,Low-Low,Low-Medium,Low-Medium,Beginner,Intermidiate,Intermidiate,0.2074640153004753,0.0342228817537343,2.0225794202491587e-05,2.0,0.0,0.0,"['drums_Beginner', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Orbit Culture,Mirrorslave,['Left'],['Distortion Guitar'],Beginner,2/8,36,2020,0.359,0.99,-2.938,0.194,5.82e-05,0.174,0.096,0.192,170.076,298700,,,,,0.2392583446987755,3.895111400274967e-05,0.0647898416533451,0.2321495590603395,3.2869659497865265e-06,0.036251245503903,0.6148917103775505,0.3151884627232927,0.4266412661082793,0.5837109138732856,0.5100369225008315,0.1541228574888112,Low,Low,Low,Medium,Low,Medium,Low-Medium,Low-Low,Low-Medium,Intermidiate,Beginner,Intermidiate,0.2416750956553288,0.0654442844983284,3.934455959873704e-05,2.0,1.0,0.0,"['drums_Intermidiate', 'guitar_Beginner', 'piano_Beginner', 'bass_Intermidiate']"
Orbit Culture,Open Eye,['Rhythm Right'],['Distortion Guitar'],Intermediate,4/8,39,2020,0.253,0.986,-2.388,0.16,1.61e-05,0.000246,0.236,0.0964,194.644,276391,,,,,0.3376953319009657,0.0001434686860865,0.0837586936383852,0.4252346373637713,1.0975127198199369e-05,0.0441132676019561,0.2522803614327387,0.2095820763378111,0.447443462396507,0.018986791556408,0.4978300061955193,0.0989687945779732,Medium,Low,Low,Low,Low,Medium,Medium-Low,Low-Low,Low-Medium,Beginner,Beginner,Intermidiate,0.3424901946257259,0.0849479651504921,0.000145505766822,3.0,1.0,0.0,"['drums_Beginner', 'guitar_Intermediate', 'piano_Beginner', 'bass_Intermidiate']"
Slipknot,The Dying Song,['Mick Thomson #7'],['Distortion Guitar'],Intermediate,3/8,71,2022,0.516,0.991,-2.587,0.126,0.000467,4.66e-05,0.327,0.402,95.017,203587,['SidWilson'],"['JimRoot', 'MickThomson']","['PaulGray(1972-2010)', 'AlessandroVenturella']","['JoeyJordison(1975-2021)', 'JayWeinberg', 'ShawnCrahan', 'ChrisFehn']",0.3428650330869011,3.006532086838543e-06,0.1645093843050439,0.3400698466794674,1.2207183575087646e-07,0.0988787085626414,0.1899190230493747,0.4564423064054833,0.5864919637852798,0.0,0.7061472406052399,0.0830676142346675,Medium,Low,Low,Low,Medium,Medium,Medium-Low,Low-Medium,Low-Medium,Beginner,Intermidiate,Intermidiate,0.3459788426709396,0.1660034150404075,3.0338366163860174e-06,3.0,2.0,0.0,"['drums_Beginner', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Fractal Eater,CORPse,,['Distortion Guitar'],Intermediate,3/8,4,2022,0.471,0.995,-5.687,0.142,1.75e-05,8.29e-05,0.615,0.156,120.013,252455,,,,,0.1421256914198755,0.0106741709294878,0.0455394192631709,0.1234234918113236,0.0008522093176426,0.0247181941632314,0.4127257520836113,0.5230234497219977,0.5598450548955951,0.1418022806477614,0.4597634060167479,0.1474289117392125,Low,Low,Low,Medium,Medium,Medium,Low-Medium,Low-Medium,Low-Medium,Intermidiate,Intermidiate,Intermidiate,0.1428398908742467,0.0457682605660009,0.0107278099793847,1.0,0.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Intermidiate', 'bass_Intermidiate']"
Bleed From Within,The End Of All We Know,,"['Distortion Guitar', 'Rhythm Guitar']",Intermediate,5/8,48,2020,0.362,0.973,-6.667,0.0782,0.000403,0.000358,0.328,0.281,149.526,252333,,,,,0.2106668357805485,0.0001551571470368,0.0259383781532563,0.1784301133531478,4.730347450763106e-06,0.0170890529777478,0.632517960045558,0.2991459976789815,0.6361397154887447,0.3463680121367049,0.4627110744299073,0.2873084381947029,Low,Low,Low,Medium,Low,Medium,Low-Medium,Low-Low,Low-Medium,Intermidiate,Beginner,Intermidiate,0.2165126780889501,0.0266581481533981,0.00015946263827,2.0,0.0,0.0,"['drums_Intermidiate', 'guitar_Intermediate', 'piano_Beginner', 'bass_Intermidiate']"
Machine Head,UnhallØwed,,['Distortion Guitar 2'],Advanced,6/8,56,2022,0.511,0.978,-3.867,0.0654,0.000185,0.000893,0.308,0.233,115.046,389947,,,,,0.4470491584486166,5.799183656468878e-07,0.0439039654087793,0.5572935046738992,4.6030344713962384e-08,0.0265237115277776,0.4252868313806656,0.3204193155101132,0.4921371938041602,0.0374620258285251,0.3976588995016805,0.1474198302116702,Medium,Low,Low,Medium,Low,Medium,Medium-Medium,Low-Low,Low-Medium,Intermidiate,Beginner,Intermidiate,0.4571054789863155,0.0448915801725759,5.929635640561225e-07,5.0,0.0,0.0,"['drums_Intermidiate', 'guitar_Advanced', 'piano_Beginner', 'bass_Intermidiate']"
